`201120120AB340`	`SF0365`	NULL	`57`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB342`	`SF0450`	NULL	`66`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB344`	`SF0525`	NULL	`A- 37`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB345`	`SF0525`	NULL	`A- 17`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB360`	`AF0340`	NULL	`A- 16`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120AB389`	`SF0450`	NULL	`63`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB403`	`AF0340`	NULL	`A- 12`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120AB41`	`SF0260`	NULL	`1`	2012-02-16 00:00:00	`Lowenthal`	`LEG_ESI`	2012-02-15 15:55:01	`0`	NULL
`201120120AB440`	`SF0525`	NULL	`A- 24`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB481`	`SF0525`	NULL	`A- 4`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB485`	`SF0525`	NULL	`A- 23`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB517`	`SF0525`	NULL	`A- 9`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB52`	`SF0525`	NULL	`A- 19`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB62`	`SF0535`	NULL	`A- 45`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB633`	`SF0525`	NULL	`A- 11`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB733`	`SF0535`	NULL	`A- 44`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB781`	`SF0525`	NULL	`A- 14`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB817`	`SF0525`	NULL	`A- 5`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB826`	`SF0525`	NULL	`A- 20`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
