`201120120AB1460`	`CX`	34	2012-04-17 00:00:00	`CX34`	`LEG_ESI`	2012-02-16 00:01:13
`201120120AB1507`	`CX`	34	2012-04-17 00:00:00	`CX34`	`LEG_ESI`	2012-02-16 00:01:13
`201120120AB1545`	`CX`	34	2012-04-17 00:00:00	`CX34`	`LEG_ESI`	2012-02-16 00:01:13
