`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Gorell`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Grove`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Hagman`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Halderman`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Hall`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Harkey`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Hayashi`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Roger Hernández`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Hill`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Huber`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Huffman`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Donnelly`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`Y`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Achadjian`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Jeffries`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Jones`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Knight`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Logue`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Bonnie Lowenthal`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Mansoor`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Mendoza`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Miller`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Mitchell`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Monning`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Morrell`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Nestande`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Nielsen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Olsen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Pan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Perea`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`John A. Pérez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`V. Manuel Pérez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Portantino`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Skinner`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Smyth`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Solorio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Swanson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Torres`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Valadao`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Wagner`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Wieckowski`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Williams`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110ACR698AMD`	`Legislator`	`ASSEMBLY`	`Yamada`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:06:45	`N`
`20110AB18299INT`	`Legislator`	`ASSEMBLY`	`Davis`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:10:46	`Y`
`20110ACR999INT`	`Legislator`	`ASSEMBLY`	`Garrick`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 19:13:14	`Y`
`20110AB18199INT`	`Legislator`	`ASSEMBLY`	`Portantino`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 20:04:18	`Y`
`20110AB18199INT`	`Legislator`	`SENATE`	`Steinberg`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-24 20:04:18	`N`
`20110AB18599INT`	`Legislator`	`ASSEMBLY`	`Roger Hernández`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:14:08	`Y`
`20110SB12399INT`	`Legislator`	`ASSEMBLY`	`Beall`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:26:49	`N`
`20110AB18799INT`	`Legislator`	`ASSEMBLY`	`Alejo`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:20:38	`N`
`20110AB18799INT`	`Legislator`	`ASSEMBLY`	`Lara`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:20:38	`Y`
`20110AB18899INT`	`Legislator`	`ASSEMBLY`	`Fletcher`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:22:55	`N`
`20110AB18399INT`	`Legislator`	`ASSEMBLY`	`Ma`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:04:40	`Y`
`20110AB18799INT`	`Legislator`	`ASSEMBLY`	`Smyth`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:20:38	`N`
`20110AB18899INT`	`Legislator`	`ASSEMBLY`	`Block`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:22:55	`Y`
`20110AB18899INT`	`Legislator`	`ASSEMBLY`	`Blumenfield`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:22:55	`N`
`20110AB18899INT`	`Legislator`	`ASSEMBLY`	`Hagman`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:22:55	`N`
`20110AB18899INT`	`Legislator`	`ASSEMBLY`	`Jeffries`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:22:55	`N`
`20110SB12399INT`	`Legislator`	`SENATE`	`Liu`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:26:49	`Y`
`20110SB12399INT`	`Legislator`	`SENATE`	`Lowenthal`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:26:49	`N`
`20110AB18699INT`	`Legislator`	`ASSEMBLY`	`Williams`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:39:27	`Y`
`20110AB18699INT`	`Legislator`	`ASSEMBLY`	`V. Manuel Pérez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-25 19:39:27	`N`
`20110AJR299INT`	`Legislator`	`ASSEMBLY`	`Achadjian`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`ASSEMBLY`	`Gatto`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`ASSEMBLY`	`Halderman`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`SENATE`	`Berryhill`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`SENATE`	`De León`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`SENATE`	`Liu`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`SENATE`	`Simitian`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`SENATE`	`Wyland`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AJR299INT`	`Legislator`	`SENATE`	`Yee`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`N`
`20110AB18999INT`	`Legislator`	`ASSEMBLY`	`Mendoza`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:10:50	`N`
`20110ACR1199INT`	`Legislator`	`ASSEMBLY`	`Pan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:22:30	`Y`
`20110ACR1199INT`	`Legislator`	`SENATE`	`Liu`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:22:30	`N`
`20110ACA1499INT`	`Legislator`	`ASSEMBLY`	`Hagman`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:18:28	`N`
`20110SR799INT`	`Legislator`	`SENATE`	`Harman`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 17:01:16	`Y`
`20110AB19199INT`	`Legislator`	`ASSEMBLY`	`Bill Berryhill`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:14:21	`Y`
`20110AB20099INT`	`Legislator`	`ASSEMBLY`	`Hayashi`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:41	`Y`
`20110AB19199INT`	`Legislator`	`ASSEMBLY`	`Olsen`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:14:21	`N`
`20110ACA1499INT`	`Legislator`	`ASSEMBLY`	`Silva`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:18:28	`Y`
`20110SB12599INT`	`Legislator`	`SENATE`	`Emmerson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:50:57	`Y`
`20110SR899INT`	`Legislator`	`SENATE`	`Padilla`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 17:04:11	`Y`
`20110AJR299INT`	`Legislator`	`ASSEMBLY`	`Portantino`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 10:34:42	`Y`
`20110SCR599INT`	`Legislator`	`SENATE`	`Wolk`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:57:57	`Y`
`20110AB18999INT`	`Legislator`	`ASSEMBLY`	`Eng`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:10:50	`Y`
`20110AB18999INT`	`Legislator`	`ASSEMBLY`	`Fong`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:10:50	`N`
`20110AB18999INT`	`Legislator`	`ASSEMBLY`	`Swanson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:10:50	`N`
`20110AB18999INT`	`Legislator`	`ASSEMBLY`	`Torres`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:10:50	`N`
`20110AB19099INT`	`Legislator`	`ASSEMBLY`	`Wieckowski`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:12:35	`Y`
`20110AB19199INT`	`Legislator`	`ASSEMBLY`	`Galgiani`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:14:21	`N`
`20110AB19199INT`	`Legislator`	`SENATE`	`Berryhill`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:14:21	`N`
`20110AB19199INT`	`Legislator`	`SENATE`	`Cannella`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:14:21	`N`
`20110AB19299INT`	`Legislator`	`ASSEMBLY`	`Logue`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:16:31	`Y`
`20110ACA1499INT`	`Legislator`	`ASSEMBLY`	`Cook`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:18:28	`N`
`20110ACA1499INT`	`Legislator`	`ASSEMBLY`	`Jeffries`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:18:28	`N`
`20110ACA1499INT`	`Legislator`	`ASSEMBLY`	`Wagner`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:18:28	`N`
`20110ACA1499INT`	`Legislator`	`SENATE`	`Fuller`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:18:28	`N`
`20110ACR1099INT`	`Legislator`	`ASSEMBLY`	`Dickinson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:20:26	`Y`
`20110ACR1199INT`	`Legislator`	`SENATE`	`Yee`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:22:30	`N`
`20110SB12499INT`	`Legislator`	`SENATE`	`De León`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-26 16:29:44	`Y`
`20110AB19599INT`	`Legislator`	`ASSEMBLY`	`Allen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:24	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Achadjian`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110AB20299INT`	`Legislator`	`ASSEMBLY`	`Brownley`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:03	`Y`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Alejo`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110AB20199INT`	`Legislator`	`ASSEMBLY`	`Butler`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:43	`Y`
`20110AB19999INT`	`Legislator`	`ASSEMBLY`	`Ma`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:58	`N`
`20110SB12999INT`	`Legislator`	`SENATE`	`Leno`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:48	`Y`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Galgiani`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`Y`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Mansoor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`Y`
`20110SB12699INT`	`Legislator`	`SENATE`	`Steinberg`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:15	`Y`
`20110SB12899INT`	`Legislator`	`SENATE`	`Lowenthal`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:24	`Y`
`20110AB19399INT`	`Legislator`	`ASSEMBLY`	`Knight`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:32	`Y`
`20110AB19699INT`	`Legislator`	`ASSEMBLY`	`Carter`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:56	`Y`
`20110AB19599INT`	`Legislator`	`ASSEMBLY`	`Roger Hernández`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:24	`Y`
`20110AB19799INT`	`Legislator`	`ASSEMBLY`	`Monning`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:34	`Y`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Valadao`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Bill Berryhill`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Hill`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Ma`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Mendoza`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Olsen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Perea`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110HR499INT`	`Legislator`	`ASSEMBLY`	`Yamada`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:50	`N`
`20110AB19999INT`	`Legislator`	`ASSEMBLY`	`Cook`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:58	`Y`
`20110AB19999INT`	`Legislator`	`SENATE`	`Yee`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:46:58	`N`
`20110AB20399INT`	`Legislator`	`ASSEMBLY`	`Brownley`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:47:06	`Y`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Bill Berryhill`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Cook`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Donnelly`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Grove`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Hagman`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Harkey`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Jeffries`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
`20110ACA1599INT`	`Legislator`	`ASSEMBLY`	`Jones`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2011-01-27 16:48:13	`N`
