`201120120AB673`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB677`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB683`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB687`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB688`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB690`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB716`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB740`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB742`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB793`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB828`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB867`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB887`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB892`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB897`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:16
`201120120AB914`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:17
`201120120AB930`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:17
`201120120AB956`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:17
`201120120AB957`	`CX`	25	2011-05-04 00:00:00	`CX25`	`LEG_ESI`	2011-05-04 17:01:17
`201120120SB361`	`CS`	44	2011-03-23 00:00:00	`CS44`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB394`	`CS`	44	2011-03-23 00:00:00	`CS44`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB420`	`CX`	4	2011-05-03 00:00:00	`CX04`	`LEG_ESI`	2011-05-03 17:32:13
`201120120AB873`	`CX`	4	2011-05-03 00:00:00	`CX04`	`LEG_ESI`	2011-05-03 17:32:13
`201120120SB479`	`CS`	44	2011-03-23 00:00:00	`CS44`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB578`	`CS`	44	2011-03-23 00:00:00	`CS44`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB299`	`CS`	51	2011-03-23 00:00:00	`CS51`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB457`	`CS`	51	2011-03-23 00:00:00	`CS51`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB644`	`CS`	51	2011-03-23 00:00:00	`CS51`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB132`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB275`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB292`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB300`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120AB1350`	`CX`	15	2011-04-27 00:00:00	`CX15`	`LEG_ESI`	2011-04-27 17:01:15
`201120120SB191`	`CX`	15	2011-04-27 00:00:00	`CX15`	`LEG_ESI`	2011-04-27 17:01:15
`201120120SB192`	`CX`	15	2011-04-27 00:00:00	`CX15`	`LEG_ESI`	2011-04-27 17:01:15
`201120120SB193`	`CX`	15	2011-04-27 00:00:00	`CX15`	`LEG_ESI`	2011-04-27 17:01:15
`201120120AB750`	`CX`	27	2011-04-27 00:00:00	`CX27`	`LEG_ESI`	2011-04-27 17:01:15
`201120120SB473`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB477`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB500`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB600`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB645`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB755`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB760`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB842`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:13
`201120120SB891`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB919`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB940`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB48`	`CS`	53	2011-03-23 00:00:00	`CS53`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SR14`	`CS`	58	2011-03-23 00:00:00	`CS58`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB21`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB36`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB38`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB105`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB303`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB336`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB635`	`CS`	60	2011-03-23 00:00:00	`CS60`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB116`	`CS`	61	2011-03-23 00:00:00	`CS61`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB164`	`CS`	61	2011-03-23 00:00:00	`CS61`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB234`	`CS`	61	2011-03-23 00:00:00	`CS61`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB451`	`CS`	61	2011-03-23 00:00:00	`CS61`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB590`	`CS`	70	2011-03-23 00:00:00	`CS70`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB621`	`CS`	70	2011-03-23 00:00:00	`CS70`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB156`	`CS`	73	2011-03-23 00:00:00	`CS73`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB395`	`CS`	73	2011-03-23 00:00:00	`CS73`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB25`	`CX`	3	2011-03-23 00:00:00	`CX03`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB169`	`CX`	3	2011-03-23 00:00:00	`CX03`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB180`	`CX`	3	2011-03-23 00:00:00	`CX03`	`LEG_ESI`	2011-03-23 17:01:13
`201120120ACR22`	`CX`	3	2011-03-23 00:00:00	`CX03`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB68`	`CX`	15	2011-03-23 00:00:00	`CX15`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB191`	`CX`	15	2011-03-23 00:00:00	`CX15`	`LEG_ESI`	2011-03-23 17:01:13
`201120120AB208`	`CX`	15	2011-03-23 00:00:00	`CX15`	`LEG_ESI`	2011-03-23 17:01:13
`201120120SB941`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB942`	`CS`	44	2011-05-04 00:00:00	`CS44`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB20`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB42`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB136`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB393`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB413`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB485`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB594`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB615`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB690`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB751`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB764`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB810`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB840`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB945`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB946`	`CS`	60	2011-05-04 00:00:00	`CS60`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB431`	`CS`	64	2011-05-04 00:00:00	`CS64`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB664`	`CS`	69	2011-05-04 00:00:00	`CS69`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB729`	`CS`	69	2011-05-04 00:00:00	`CS69`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB34`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB342`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB436`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB506`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB555`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB626`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB653`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB659`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB662`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB668`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB911`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB947`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120SB948`	`CS`	73	2011-05-04 00:00:00	`CS73`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB13`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB18`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB48`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB200`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB203`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB245`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB250`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB409`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB609`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB719`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB802`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB925`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1172`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1304`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1315`	`CX`	3	2011-05-04 00:00:00	`CX03`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB156`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB319`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB404`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB795`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1020`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1116`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1290`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1301`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1417`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1418`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1420`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB1421`	`CX`	7	2011-05-04 00:00:00	`CX07`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB132`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB267`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:14
`201120120AB302`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB514`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB592`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB735`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB766`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB830`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB848`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB923`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB950`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120AB1106`	`CX`	14	2011-05-04 00:00:00	`CX14`	`LEG_ESI`	2011-05-04 17:01:15
`201120120SCR16`	`CX`	20	2011-03-25 00:00:00	`CX20`	`LEG_ESI`	2011-03-25 17:01:13
`201120120SB8`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB111`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB129`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB154`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB182`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB190`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB284`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB445`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB561`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SCA7`	`CS`	53	2011-03-29 00:00:00	`CS53`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB28`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB29`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB209`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB211`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB223`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB290`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB301`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB341`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB444`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB565`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB720`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB730`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB840`	`CS`	59	2011-03-29 00:00:00	`CS59`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB534`	`CS`	61	2011-03-29 00:00:00	`CS61`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB390`	`CS`	72	2011-03-29 00:00:00	`CS72`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB557`	`CS`	72	2011-03-29 00:00:00	`CS72`	`LEG_ESI`	2011-03-29 17:01:13
`201120120SB622`	`CS`	72	2011-03-29 00:00:00	`CS72`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB193`	`CX`	4	2011-03-29 00:00:00	`CX04`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB362`	`CX`	4	2011-03-29 00:00:00	`CX04`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB413`	`CX`	4	2011-03-29 00:00:00	`CX04`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB477`	`CX`	4	2011-03-29 00:00:00	`CX04`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB651`	`CX`	4	2011-03-29 00:00:00	`CX04`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB604`	`CX`	8	2011-03-29 00:00:00	`CX08`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB63`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB176`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB334`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB404`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB478`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB515`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB611`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB620`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB649`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB675`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB743`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB835`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB852`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB853`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
`201120120AB948`	`CX`	9	2011-03-29 00:00:00	`CX09`	`LEG_ESI`	2011-03-29 17:01:14
